Date,BMO,BNS,CIBC,RBC,TD
2017-10-13,97.529999,80.709999,24.629999,99.080002,71.080002
2017-10-16,97.599998,80.730003,24.700001,99.279999,71.019997
2017-10-17,97.849998,80.720001,24.73,99.779999,71.209999
2017-10-18,98.0,80.650002,24.75,100.07,71.449997
2017-10-19,98.449997,80.919998,24.75,100.82,71.959999
2017-10-20,98.760002,80.949997,24.780001,101.230003,71.669998
2017-10-23,98.849998,81.260002,24.73,101.419998,71.489998
2017-10-24,99.309998,82.010002,24.700001,102.099998,71.900002
2017-10-25,99.519997,82.25,24.540001,100.260002,72.139999
2017-10-26,100.010002,82.599998,24.309999,101.019997,72.43
2017-10-27,100.029999,82.860001,24.35,101.169998,72.769997
2017-10-30,100.010002,82.870003,24.48,100.940002,72.839996
2017-10-31,98.830002,83.279999,24.559999,100.870003,73.339996
2017-11-01,98.669998,83.089996,24.59,100.760002,73.160004
2017-11-02,99.120003,83.650002,24.6,101.32,73.419998
2017-11-03,99.269997,83.650002,24.5,101.419998,73.279999
2017-11-06,99.169998,83.669998,24.549999,101.389999,73.239998
2017-11-07,99.169998,83.739998,24.540001,101.349998,73.470001
2017-11-08,99.099998,83.760002,24.52,101.059998,73.290001
2017-11-09,98.610001,83.589996,24.549999,100.690002,72.980003
2017-11-10,97.860001,83.18,24.52,99.839996,72.699997
2017-11-13,98.160004,83.199997,24.42,100.040001,72.809998
2017-11-14,97.989998,83.139999,24.459999,99.940002,72.889999
2017-11-15,98.290001,83.230003,24.459999,99.919998,72.889999
2017-11-16,98.949997,83.989998,24.57,100.540001,73.220001
2017-11-17,99.0,84.589996,24.6,100.889999,73.550003
2017-11-20,99.040001,84.870003,24.6,101.010002,73.82
2017-11-21,99.220001,84.120003,24.65,100.919998,74.260002
2017-11-22,99.489998,84.0,24.690001,101.330002,74.510002
2017-11-23,99.279999,83.809998,24.74,101.019997,74.110001
2017-11-24,99.059998,83.730003,24.700001,101.059998,73.989998
2017-11-27,99.25,83.480003,24.690001,101.0,74.110001
2017-11-28,99.559998,81.730003,24.68,100.449997,74.349998
2017-11-29,99.440002,81.699997,24.6,101.379997,75.050003
2017-11-30,99.269997,81.510002,24.67,100.849998,73.239998
2017-12-01,99.480003,81.839996,24.35,101.160004,73.32
2017-12-04,99.589996,81.620003,24.43,101.309998,73.400002
2017-12-05,99.139999,81.139999,24.200001,100.940002,72.43
2017-12-06,100.660004,81.809998,24.02,101.300003,72.410004
2017-12-07,100.599998,82.779999,24.049999,101.989998,72.610001
2017-12-08,100.910004,83.599998,24.07,102.470001,72.849998
2017-12-11,100.860001,83.239998,24.15,101.830002,72.639999
2017-12-12,100.900002,82.830002,24.209999,102.050003,72.739998
2017-12-13,100.800003,82.989998,24.219999,102.110001,72.370003
2017-12-14,100.300003,82.440002,24.25,101.459999,71.699997
2017-12-15,100.629997,82.160004,24.25,101.919998,71.830002
2017-12-18,100.970001,82.559998,24.48,102.32,72.489998
2017-12-19,101.110001,82.370003,24.6,102.660004,72.519997
2017-12-20,101.089996,82.169998,24.540001,102.389999,72.480003
2017-12-21,101.18,82.410004,24.780001,102.849998,72.849998
2017-12-22,100.779999,82.290001,24.74,102.449997,72.989998
2017-12-27,100.32,81.709999,24.469999,102.220001,73.349998
2017-12-28,100.489998,81.800003,24.6,102.599998,73.400002
2017-12-29,100.589996,81.120003,24.66,102.650002,73.650002
2018-01-02,100.360001,81.480003,24.58,102.949997,73.709999
2018-01-03,100.730003,81.639999,24.610001,103.889999,74.169998
2018-01-04,101.599998,81.900002,24.75,104.889999,74.790001
2018-01-05,101.779999,82.5,24.76,104.739998,74.900002
2018-01-08,101.650002,82.459999,24.780001,104.309998,74.730003
2018-01-09,102.410004,82.870003,24.790001,104.839996,73.93
2018-01-10,102.589996,82.599998,24.67,105.010002,73.970001
2018-01-11,102.389999,82.440002,24.52,105.080002,73.660004
2018-01-12,102.419998,82.110001,24.43,105.160004,73.370003
2018-01-15,102.779999,81.709999,24.290001,105.260002,73.599998
2018-01-16,102.629997,81.470001,24.209999,105.769997,73.32
2018-01-17,103.32,81.599998,24.35,106.279999,73.480003
2018-01-18,103.720001,81.650002,24.52,106.910004,73.760002
2018-01-19,104.440002,81.989998,24.370001,107.720001,74.080002
2018-01-22,104.699997,82.349998,24.440001,108.050003,74.410004
2018-01-23,104.279999,82.059998,24.440001,107.360001,74.459999
2018-01-24,103.699997,81.82,24.459999,106.010002,74.040001
2018-01-25,103.559998,81.839996,24.48,105.519997,74.43
2018-01-26,103.459999,81.709999,24.51,105.720001,74.050003
2018-01-29,103.029999,81.5,24.5,105.139999,74.25
2018-01-30,102.629997,81.839996,24.52,105.449997,74.610001
2018-01-31,101.330002,81.720001,24.57,105.32,74.82
2018-02-01,101.199997,80.75,24.68,104.669998,74.57
2018-02-02,100.209999,80.010002,24.610001,103.550003,73.940002
2018-02-05,97.220001,78.080002,24.4,101.139999,71.790001
2018-02-06,97.57,78.139999,24.389999,101.349998,71.68
2018-02-07,97.860001,77.610001,24.51,101.07,71.709999
2018-02-08,95.510002,76.220001,24.48,99.239998,71.07
2018-02-09,95.339996,76.610001,24.27,99.080002,70.809998
2018-02-12,96.290001,77.019997,24.389999,99.720001,71.339996
2018-02-13,96.379997,76.870003,24.43,99.809998,71.389999
2018-02-14,97.209999,77.730003,24.25,100.510002,72.32
2018-02-15,97.809998,77.459999,24.34,100.599998,72.809998
2018-02-16,97.610001,77.209999,24.309999,100.480003,72.550003
2018-02-20,97.620003,77.099998,24.139999,100.489998,72.489998
2018-02-21,99.230003,78.010002,24.25,102.5,73.290001
2018-02-22,98.690002,77.800003,24.24,102.160004,73.209999
2018-02-23,99.459999,78.389999,24.24,102.559998,73.970001
2018-02-26,99.580002,78.790001,24.34,102.389999,74.559998
2018-02-27,98.199997,79.879997,24.33,102.879997,75.239998
2018-02-28,97.440002,79.5,24.4,101.089996,74.0
2018-03-01,96.440002,79.32,24.370001,100.57,74.919998
2018-03-02,96.510002,78.900002,24.4,99.910004,74.629997
2018-03-05,96.639999,79.0,24.200001,100.910004,75.349998
2018-03-06,96.709999,79.279999,24.190001,100.760002,75.629997
2018-03-07,96.510002,79.379997,24.17,100.559998,75.830002
2018-03-08,97.440002,80.040001,24.17,101.519997,75.919998
2018-03-09,98.0,80.75,24.35,101.760002,75.830002
2018-03-12,98.220001,80.75,24.34,101.809998,75.699997
2018-03-13,98.07,81.279999,24.35,101.809998,75.669998
2018-03-14,98.360001,81.879997,24.33,101.540001,75.720001
2018-03-15,98.599998,82.099998,24.379999,102.190002,76.120003
2018-03-16,98.709999,82.529999,24.41,102.32,75.919998
2018-03-19,98.410004,82.330002,24.26,102.040001,75.690002
2018-03-20,99.309998,81.910004,24.280001,102.620003,76.32
2018-03-21,99.459999,81.559998,24.309999,102.269997,76.32
2018-03-22,98.040001,80.599998,24.32,100.639999,74.910004
2018-03-23,96.870003,79.269997,24.299999,99.209999,73.209999
2018-03-26,97.07,79.190002,24.35,99.860001,73.389999
2018-03-27,96.540001,78.620003,24.08,98.879997,72.589996
2018-03-28,96.580002,78.470001,24.1,98.690002,72.440002
2018-03-29,97.32,79.360001,24.1,99.519997,73.110001
2018-04-02,96.57,77.75,23.959999,98.730003,72.599998
2018-04-03,96.25,77.540001,23.93,98.199997,71.889999
2018-04-04,95.949997,76.889999,23.959999,97.589996,71.589996
2018-04-05,97.029999,77.720001,23.92,98.339996,72.230003
2018-04-06,96.330002,77.040001,24.0,97.300003,71.330002
2018-04-09,96.760002,77.400002,23.889999,98.040001,70.970001
2018-04-10,96.269997,77.599998,23.98,98.050003,70.839996
2018-04-11,94.959999,77.160004,24.0,97.040001,70.290001
2018-04-12,95.059998,76.849998,24.08,96.760002,70.269997
2018-04-13,94.870003,76.470001,24.139999,96.059998,69.900002
2018-04-16,95.169998,76.470001,24.16,96.389999,69.760002
2018-04-17,94.75,76.400002,24.1,96.220001,69.940002
2018-04-18,94.989998,76.800003,24.25,97.0,69.970001
2018-04-19,95.010002,76.389999,24.16,96.629997,69.5
2018-04-20,95.57,76.860001,24.35,97.279999,70.190002
2018-04-23,96.169998,77.459999,24.290001,97.980003,70.709999
2018-04-24,96.68,77.519997,24.27,96.550003,71.029999
2018-04-25,97.120003,77.660004,24.219999,96.610001,71.290001
2018-04-26,97.93,78.620003,24.280001,97.18,72.150002
2018-04-27,98.510002,79.209999,24.299999,98.150002,72.260002
2018-04-30,97.510002,78.919998,24.360001,97.639999,72.110001
2018-05-01,97.760002,78.860001,24.360001,97.669998,72.300003
2018-05-02,97.839996,79.080002,24.48,97.709999,72.809998
2018-05-03,97.470001,78.75,24.51,97.660004,72.639999
2018-05-04,98.050003,78.940002,24.370001,97.830002,72.93
2018-05-07,98.529999,79.349998,24.450001,98.760002,73.349998
2018-05-08,99.419998,79.550003,24.58,98.879997,73.529999
2018-05-09,100.139999,80.0,24.65,99.629997,74.239998
2018-05-10,100.339996,79.949997,24.809999,99.959999,74.279999
2018-05-11,100.769997,80.019997,24.780001,100.379997,74.669998
2018-05-14,101.139999,80.480003,24.73,100.989998,75.080002
2018-05-15,101.089996,80.459999,24.75,101.040001,75.389999
2018-05-16,101.379997,80.779999,24.98,101.309998,75.529999
2018-05-17,101.529999,80.540001,24.940001,101.050003,75.589996
2018-05-18,101.07,80.309998,24.85,100.57,75.599998
2018-05-22,101.889999,80.360001,24.870001,101.75,75.849998
2018-05-23,101.730003,80.290001,24.82,101.120003,75.5
2018-05-24,101.449997,80.220001,24.76,99.120003,75.830002
2018-05-25,101.470001,80.029999,24.57,98.580002,76.400002
2018-05-28,101.599998,79.940002,24.6,98.07,76.610001
2018-05-29,99.669998,76.959999,24.209999,96.879997,75.449997
2018-05-30,99.839996,77.830002,24.4,96.790001,75.699997
2018-05-31,100.440002,78.239998,24.32,98.0,75.699997
2018-06-01,100.260002,76.959999,24.34,98.139999,75.019997
2018-06-04,100.82,76.910004,24.309999,98.940002,75.18
2018-06-05,100.760002,76.370003,24.35,99.32,75.160004
2018-06-06,101.279999,76.459999,24.290001,99.239998,75.410004
2018-06-07,101.940002,76.18,24.309999,99.400002,75.620003
2018-06-08,102.169998,76.360001,24.25,99.889999,75.199997
2018-06-11,101.639999,75.860001,24.23,99.940002,75.260002
2018-06-12,101.610001,75.720001,24.25,100.059998,75.720001
2018-06-13,101.860001,76.129997,24.42,99.919998,75.949997
2018-06-14,101.839996,75.980003,24.450001,99.849998,76.199997
2018-06-15,101.989998,75.980003,24.530001,100.260002,75.629997
2018-06-18,102.290001,76.150002,24.48,100.440002,76.050003
2018-06-19,102.309998,75.910004,24.459999,99.970001,75.970001
2018-06-20,102.650002,76.269997,24.5,100.440002,76.739998
2018-06-21,102.870003,76.800003,24.389999,100.660004,76.980003
2018-06-22,103.32,77.0,24.57,101.370003,77.0
2018-06-25,102.07,75.900002,24.559999,99.800003,76.300003
2018-06-26,101.910004,75.720001,24.6,99.610001,76.529999
2018-06-27,101.849998,75.620003,24.26,99.029999,76.0
2018-06-28,101.660004,75.059998,24.190001,98.82,75.779999
2018-06-29,101.620003,74.440002,24.15,98.989998,76.089996
2018-07-03,101.669998,74.169998,24.110001,99.489998,76.139999
2018-07-04,101.900002,74.360001,24.17,99.370003,76.220001
2018-07-05,101.690002,74.900002,24.17,99.589996,75.669998
2018-07-06,102.18,75.099998,24.15,100.199997,75.980003
2018-07-09,102.699997,75.190002,24.15,100.790001,75.879997
2018-07-10,102.849998,75.18,24.190001,101.309998,76.199997
2018-07-11,102.489998,74.970001,24.43,100.580002,76.019997
2018-07-12,103.050003,75.470001,24.4,101.510002,76.349998
2018-07-13,103.129997,75.470001,24.440001,101.459999,75.949997
2018-07-16,103.589996,75.989998,24.5,101.940002,76.089996
2018-07-17,103.669998,76.150002,24.469999,102.0,76.139999
2018-07-18,103.93,75.989998,24.48,101.489998,76.040001
2018-07-19,103.660004,76.169998,24.5,101.400002,76.32
2018-07-20,103.629997,75.980003,24.4,101.480003,76.010002
2018-07-23,104.110001,76.110001,24.469999,101.800003,76.099998
2018-07-24,103.910004,76.419998,24.5,102.029999,76.129997
2018-07-25,103.860001,76.580002,24.5,100.879997,76.879997
2018-07-26,103.900002,76.43,24.59,101.080002,76.57
2018-07-27,104.029999,76.580002,24.57,101.089996,76.75
2018-07-30,103.980003,76.800003,24.66,101.330002,76.849998
2018-07-31,103.110001,77.089996,24.549999,101.550003,77.169998
2018-08-01,102.959999,77.050003,24.639999,101.809998,77.160004
2018-08-02,103.150002,76.989998,24.540001,101.470001,77.150002
2018-08-03,103.220001,76.900002,24.57,101.419998,76.910004
2018-08-07,102.809998,76.370003,24.540001,100.510002,76.650002
2018-08-08,103.43,76.610001,24.51,101.160004,77.160004
2018-08-09,104.120003,77.019997,24.540001,101.889999,77.779999
2018-08-10,103.550003,76.330002,24.5,101.300003,77.389999
2018-08-13,103.739998,76.18,24.52,101.360001,77.510002
2018-08-14,104.379997,76.860001,24.450001,102.099998,78.18
2018-08-15,103.970001,76.330002,24.540001,101.480003,77.809998
2018-08-16,104.860001,76.620003,24.540001,102.0,78.370003
2018-08-17,105.830002,77.419998,24.52,102.800003,78.699997
2018-08-20,105.970001,77.690002,24.549999,102.900002,78.75
2018-08-21,105.720001,77.5,24.6,102.589996,78.660004
2018-08-22,106.610001,77.93,24.559999,103.970001,78.809998
2018-08-23,106.260002,77.919998,24.59,103.68,78.639999
2018-08-24,106.080002,77.839996,24.66,103.639999,78.5
2018-08-27,106.160004,78.300003,24.67,103.959999,78.849998
2018-08-28,106.349998,76.889999,24.709999,103.809998,79.0
2018-08-29,107.269997,75.93,24.76,104.489998,79.309998
2018-08-30,107.599998,75.739998,24.870001,104.779999,78.889999
2018-08-31,106.970001,75.529999,24.83,103.660004,78.650002
2018-09-04,107.330002,75.190002,24.809999,103.769997,78.760002
2018-09-05,107.769997,74.949997,24.790001,103.760002,79.389999
2018-09-06,107.870003,75.239998,24.559999,104.059998,79.629997
2018-09-07,107.620003,75.010002,24.49,103.580002,79.620003
2018-09-10,107.150002,74.910004,24.5,103.650002,79.410004
2018-09-11,107.080002,75.639999,24.5,103.75,79.120003
2018-09-12,106.129997,74.959999,24.540001,103.18,78.57
2018-09-13,105.68,75.120003,24.52,103.0,78.669998
2018-09-14,106.419998,75.43,24.559999,103.07,78.93
2018-09-17,106.830002,76.099998,24.450001,103.519997,79.169998
2018-09-18,107.419998,76.620003,24.549999,103.949997,79.68
2018-09-19,107.410004,76.790001,24.5,103.989998,79.309998
2018-09-20,107.599998,77.580002,24.540001,104.550003,79.730003
2018-09-21,108.260002,78.0,24.530001,104.089996,79.650002
2018-09-24,108.32,77.800003,24.58,104.339996,79.400002
2018-09-25,107.110001,77.110001,24.57,104.43,78.970001
2018-09-26,107.830002,77.580002,24.75,104.379997,79.220001
2018-09-27,107.900002,77.68,24.530001,104.550003,79.300003
2018-09-28,106.540001,76.989998,24.540001,103.540001,78.489998
2018-10-01,106.849998,76.190002,24.709999,103.599998,78.32
2018-10-02,106.290001,75.489998,24.620001,102.910004,77.519997
2018-10-03,106.790001,75.470001,24.629999,103.110001,77.5
2018-10-04,106.639999,75.080002,24.65,103.379997,77.220001
2018-10-05,105.589996,75.269997,24.620001,102.889999,77.029999
2018-10-09,105.580002,74.489998,24.58,102.309998,76.510002
2018-10-10,104.739998,73.830002,24.59,100.699997,75.650002
2018-10-11,103.150002,71.989998,24.450001,98.699997,74.110001
2018-10-12,102.889999,71.709999,24.27,98.779999,74.290001
2018-10-15,102.900002,71.099998,24.459999,98.400002,74.059998
2018-10-16,103.860001,71.830002,24.530001,99.660004,74.900002
2018-10-17,104.120003,72.230003,24.469999,99.980003,75.0
2018-10-18,103.68,71.419998,24.450001,98.959999,74.300003
2018-10-19,103.690002,71.169998,24.309999,99.0,74.040001
2018-10-22,102.900002,70.849998,24.35,98.260002,73.470001
2018-10-23,102.580002,70.760002,24.26,98.440002,73.68
2018-10-24,99.690002,69.150002,24.25,94.599998,72.459999
2018-10-25,99.720001,70.139999,24.34,94.730003,72.440002
2018-10-26,98.860001,69.989998,24.059999,94.489998,72.309998
2018-10-29,97.779999,69.519997,23.41,94.019997,72.32
2018-10-30,99.139999,69.989998,23.26,95.389999,72.889999
2018-10-31,98.43,70.650002,23.98,95.919998,73.029999
2018-11-01,98.57,70.730003,23.99,95.860001,72.669998
2018-11-02,98.449997,71.089996,23.700001,95.75,72.910004
2018-11-05,98.93,70.970001,23.59,95.639999,73.209999
2018-11-06,99.449997,71.160004,23.790001,95.540001,73.330002
2018-11-07,99.32,70.989998,23.780001,95.93,73.410004
2018-11-08,99.459999,71.5,23.879999,96.589996,73.599998
2018-11-09,98.870003,70.790001,23.65,95.949997,73.239998
2018-11-12,98.650002,70.410004,23.6,95.330002,72.57
2018-11-13,98.970001,70.919998,23.48,95.75,73.07
2018-11-14,99.0,71.089996,23.65,95.300003,72.849998
2018-11-15,99.379997,71.089996,23.43,95.650002,72.980003
2018-11-16,99.050003,70.970001,23.24,95.370003,72.620003
2018-11-19,98.010002,70.760002,23.0,94.82,71.709999
2018-11-20,96.82,69.669998,22.18,93.620003,70.449997
2018-11-21,97.760002,70.279999,22.370001,95.879997,71.120003
2018-11-22,97.540001,70.050003,22.25,94.940002,71.040001
2018-11-23,97.690002,70.18,22.030001,95.059998,71.449997
2018-11-26,97.480003,70.089996,21.719999,94.879997,71.75
2018-11-27,98.080002,70.150002,22.02,95.489998,71.949997
2018-11-28,99.75,72.129997,22.200001,98.099998,73.599998
2018-11-29,99.360001,72.800003,22.0,97.82,73.480003
2018-11-30,99.129997,72.300003,22.139999,97.419998,73.559998
2018-12-03,99.0,72.57,22.049999,97.449997,73.059998
2018-12-04,95.190002,71.669998,21.9,96.709999,71.839996
2018-12-05,93.989998,72.129997,21.469999,97.599998,72.050003
2018-12-06,93.900002,71.43,21.540001,95.720001,70.540001
2018-12-07,92.709999,71.599998,21.27,94.559998,69.830002
2018-12-10,92.160004,71.830002,21.049999,94.089996,69.550003
2018-12-11,91.190002,71.480003,20.85,93.360001,69.389999
2018-12-12,91.040001,72.230003,20.9,94.419998,69.75
2018-12-13,90.07,72.050003,21.639999,94.209999,69.720001
2018-12-14,89.900002,72.0,21.200001,94.32,69.580002
2018-12-17,89.010002,71.639999,21.049999,93.5,68.800003
2018-12-18,89.650002,71.199997,20.6,93.800003,68.629997
2018-12-19,89.029999,69.940002,20.09,92.68,67.580002
2018-12-20,88.489998,69.220001,19.82,92.209999,67.190002
2018-12-21,87.18,67.089996,19.709999,90.949997,66.150002
2018-12-24,86.32,66.839996,19.379999,90.209999,65.610001
2018-12-27,88.620003,68.260002,19.209999,92.709999,67.510002
2018-12-28,88.809998,68.800003,20.030001,93.099998,67.629997
2018-12-31,89.190002,68.050003,20.459999,93.440002,67.860001
2019-01-02,89.559998,68.269997,20.200001,93.620003,68.25
2019-01-03,88.739998,67.830002,19.82,92.57,67.300003
2019-01-04,90.150002,68.559998,20.09,94.139999,67.980003
2019-01-07,89.93,68.760002,20.42,93.910004,67.690002
2019-01-08,90.730003,69.25,20.93,93.739998,67.82
2019-01-09,91.889999,70.470001,21.549999,95.739998,68.139999
2019-01-10,92.470001,71.199997,21.799999,96.620003,68.800003
2019-01-11,92.760002,71.370003,21.559999,96.599998,68.860001
2019-01-14,92.82,71.279999,21.379999,96.889999,68.650002
2019-01-15,93.620003,71.57,21.459999,97.269997,69.330002
2019-01-16,94.889999,72.269997,21.33,97.839996,70.629997
2019-01-17,95.699997,73.099998,21.059999,98.419998,71.339996
2019-01-18,96.730003,73.339996,21.01,98.639999,72.339996
2019-01-21,96.760002,73.769997,20.85,99.739998,72.900002
2019-01-22,96.699997,73.800003,20.719999,100.0,72.410004
2019-01-23,96.610001,73.370003,20.870001,98.650002,72.199997
2019-01-24,96.800003,73.489998,20.85,98.989998,72.660004
2019-01-25,97.239998,73.57,20.860001,99.059998,72.830002
2019-01-28,96.68,73.779999,20.719999,99.389999,73.169998
2019-01-29,97.050003,74.32,20.6,99.709999,73.709999
2019-01-30,97.730003,74.470001,20.709999,100.029999,73.730003
2019-01-31,96.18,74.800003,20.75,100.019997,74.0
2019-02-01,95.940002,73.82,20.940001,100.110001,73.769997
2019-02-04,96.720001,74.230003,21.360001,100.540001,74.260002
2019-02-05,97.25,74.540001,21.23,101.199997,74.540001
2019-02-06,97.199997,74.610001,21.25,101.389999,74.779999
2019-02-07,97.139999,74.830002,21.18,101.400002,74.57
2019-02-08,96.949997,74.480003,21.280001,100.910004,74.620003
2019-02-11,96.980003,74.480003,21.27,100.449997,73.970001
2019-02-12,97.82,74.620003,21.27,100.75,74.629997
2019-02-13,97.870003,74.589996,20.719999,100.839996,74.870003
2019-02-14,97.349998,74.32,21.0,100.669998,74.610001
2019-02-15,98.129997,74.769997,20.84,101.410004,75.360001
2019-02-19,98.160004,74.889999,21.040001,101.790001,75.690002
2019-02-20,99.050003,75.580002,21.049999,102.779999,76.290001
2019-02-21,98.470001,75.5,21.02,102.269997,76.330002
2019-02-22,98.730003,75.379997,21.02,101.739998,76.220001
2019-02-25,99.18,75.419998,21.02,102.419998,76.57
2019-02-26,101.660004,73.169998,21.08,102.639999,76.720001
2019-02-27,102.940002,72.720001,21.15,103.300003,77.300003
2019-02-28,102.620003,73.139999,21.299999,102.849998,75.459999
2019-03-01,103.150002,72.669998,21.379999,103.459999,75.160004
2019-03-04,103.290001,72.760002,21.379999,103.419998,75.019997
2019-03-05,103.639999,72.43,21.389999,103.739998,75.07
2019-03-06,103.910004,72.720001,21.1,103.68,74.93
2019-03-07,103.580002,72.370003,20.860001,103.230003,74.589996
2019-03-08,102.830002,72.25,20.67,102.870003,74.830002
2019-03-11,102.849998,72.529999,20.57,102.980003,75.120003
2019-03-12,101.949997,72.830002,20.389999,102.650002,75.279999
2019-03-13,102.07,72.760002,20.389999,102.760002,75.160004
2019-03-14,102.669998,72.860001,20.48,102.639999,75.029999
2019-03-15,103.699997,73.089996,20.290001,103.540001,75.57
2019-03-18,104.110001,73.699997,20.48,104.169998,76.25
2019-03-19,103.540001,73.480003,20.709999,103.599998,75.82
2019-03-20,102.739998,72.779999,20.59,102.910004,75.459999
2019-03-21,102.25,72.480003,20.65,102.480003,74.860001
2019-03-22,100.739998,71.389999,20.629999,102.129997,74.0
2019-03-25,100.970001,70.790001,20.469999,102.029999,73.879997
2019-03-26,101.120003,70.620003,20.51,102.739998,73.660004
2019-03-27,100.910004,70.779999,20.1,102.07,73.139999
2019-03-28,100.519997,71.290001,19.860001,101.779999,73.050003
2019-03-29,99.989998,71.139999,20.209999,100.82,72.519997
2019-04-01,101.480003,71.150002,20.209999,102.5,73.910004
2019-04-02,102.139999,70.82,20.15,103.019997,74.25
2019-04-03,102.190002,71.099998,20.16,103.389999,74.580002
2019-04-04,102.309998,71.300003,20.459999,103.440002,74.75
2019-04-05,102.339996,71.370003,20.34,103.599998,74.970001
2019-04-08,102.25,71.239998,20.299999,103.440002,75.019997
2019-04-09,101.970001,71.050003,20.120001,103.160004,73.720001
2019-04-10,102.059998,71.349998,20.16,103.5,73.760002
2019-04-11,102.540001,71.260002,20.15,103.779999,73.68
2019-04-12,103.230003,71.779999,20.139999,104.690002,74.470001
2019-04-15,103.529999,72.040001,19.92,105.050003,74.860001
2019-04-16,103.870003,72.540001,19.969999,105.68,75.449997
2019-04-17,105.190002,72.849998,20.110001,106.440002,75.629997
2019-04-18,105.5,73.160004,20.24,107.059998,75.75
2019-04-22,105.440002,72.599998,20.1,107.040001,75.519997
2019-04-23,105.629997,73.160004,20.139999,107.849998,75.43
2019-04-24,105.370003,72.589996,20.1,105.459999,74.870003
2019-04-25,105.339996,72.900002,20.17,105.379997,75.059998
2019-04-26,105.690002,73.410004,20.01,105.910004,75.440002
2019-04-29,106.410004,73.589996,20.200001,106.580002,76.169998
2019-04-30,105.82,73.779999,20.200001,106.769997,76.419998
2019-05-01,105.830002,73.669998,20.110001,106.449997,76.209999
2019-05-02,105.730003,73.18,20.1,106.389999,76.120003
2019-05-03,106.110001,73.410004,20.059999,106.889999,76.480003
2019-05-06,106.360001,73.459999,20.030001,107.059998,76.379997
2019-05-07,105.550003,72.93,20.0,106.32,75.529999
2019-05-08,105.470001,72.440002,20.02,105.93,75.099998
2019-05-09,104.550003,72.059998,20.059999,105.980003,74.639999
2019-05-10,104.160004,72.330002,20.01,105.419998,74.279999
2019-05-13,102.860001,71.139999,20.1,104.389999,73.730003
2019-05-14,103.309998,71.370003,20.120001,104.699997,73.959999
2019-05-15,103.580002,71.099998,20.01,104.709999,73.980003
2019-05-16,104.010002,71.529999,20.01,105.410004,74.410004
2019-05-17,103.419998,71.449997,20.120001,105.120003,74.370003
2019-05-21,104.629997,71.790001,20.18,105.199997,74.370003
2019-05-22,104.07,71.279999,20.15,105.18,73.849998
2019-05-23,101.860001,70.5,20.290001,102.639999,75.470001
2019-05-24,103.599998,70.599998,20.17,103.889999,76.099998
2019-05-27,103.519997,70.57,20.01,104.739998,76.519997
2019-05-28,103.040001,70.150002,19.85,104.050003,76.25
2019-05-29,100.349998,69.849998,19.58,102.660004,75.160004
2019-05-30,99.279999,69.400002,19.309999,102.589996,74.879997
2019-05-31,98.120003,68.559998,18.98,101.580002,73.900002
2019-06-03,98.379997,69.209999,18.91,101.779999,73.709999
2019-06-04,99.830002,70.07,18.76,103.07,74.739998
2019-06-05,99.760002,69.949997,18.5,103.5,75.239998
2019-06-06,99.379997,70.029999,18.280001,103.209999,75.400002
2019-06-07,98.970001,70.400002,18.5,103.220001,75.330002
2019-06-10,99.330002,70.720001,18.809999,103.339996,75.389999
2019-06-11,99.599998,70.769997,18.969999,103.279999,75.720001
2019-06-12,99.040001,70.220001,18.99,102.360001,75.0
2019-06-13,99.150002,70.330002,18.65,103.029999,75.150002
2019-06-14,99.669998,70.589996,18.530001,103.550003,75.910004
2019-06-17,99.559998,70.610001,18.190001,103.669998,75.970001
2019-06-18,100.510002,71.160004,18.040001,105.360001,76.900002
2019-06-19,100.25,71.260002,18.35,105.190002,76.970001
2019-06-20,100.43,71.379997,18.4,105.43,76.75
2019-06-21,99.940002,71.510002,18.5,105.0,76.5
2019-06-24,99.779999,71.690002,18.5,104.989998,76.800003
2019-06-25,98.910004,71.360001,18.57,104.150002,76.300003
2019-06-26,98.519997,71.129997,18.799999,103.739998,76.209999
2019-06-27,98.43,70.980003,18.65,103.459999,76.120003
2019-06-28,98.919998,70.339996,18.99,104.07,76.519997
2019-07-02,99.919998,70.769997,19.08,104.830002,77.050003
2019-07-03,100.300003,71.160004,19.17,105.610001,77.540001
2019-07-04,100.349998,71.199997,19.4,105.419998,77.739998
2019-07-05,100.879997,70.980003,19.6,105.690002,77.650002
2019-07-08,100.440002,70.870003,19.58,105.160004,77.419998
2019-07-09,100.949997,71.010002,19.6,105.519997,76.839996
2019-07-10,100.230003,70.779999,19.450001,105.169998,76.419998
2019-07-11,100.370003,70.519997,19.280001,104.849998,76.669998
2019-07-12,100.010002,69.830002,19.4,104.330002,76.529999
2019-07-15,99.459999,69.489998,19.4,104.25,76.559998
2019-07-16,99.43,69.419998,19.27,104.419998,76.709999
2019-07-17,98.919998,69.07,19.280001,104.330002,76.769997
2019-07-18,99.099998,69.370003,19.190001,104.5,77.0
2019-07-19,98.709999,69.370003,19.18,104.910004,76.769997
2019-07-22,98.690002,69.360001,18.99,104.720001,76.870003
2019-07-23,99.160004,69.82,19.1,105.5,77.260002
2019-07-24,99.790001,70.290001,19.299999,105.040001,77.529999
2019-07-25,99.830002,70.730003,19.43,104.5,77.230003
2019-07-26,99.980003,70.540001,19.360001,104.769997,77.239998
2019-07-29,100.239998,70.800003,19.309999,104.769997,77.389999
2019-07-30,99.589996,70.480003,19.33,104.150002,77.099998
